,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
491893,578078,22139,RETROSPOT TEA SET CERAMIC 11 PC,6,2011-11-22 16:24:00,4.95,12586.0,Italy
491894,578078,23021,GLASS BONNE JAM JAR,8,2011-11-22 16:24:00,4.15,12586.0,Italy
491895,578078,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-11-22 16:24:00,4.95,12586.0,Italy
491896,578078,23142,IVORY WIRE KITCHEN ORGANISER,1,2011-11-22 16:24:00,10.4,12586.0,Italy
491897,578078,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-11-22 16:24:00,6.35,12586.0,Italy
491898,578078,16048,TEATIME ROUND PENCIL SHARPENER,24,2011-11-22 16:24:00,0.12,12586.0,Italy
492333,578108,23504,PLAYING CARDS JUBILEE UNION JACK,12,2011-11-23 09:20:00,1.25,14912.0,Italy
492334,578108,23507,MINI PLAYING CARDS BUFFALO BILL,20,2011-11-23 09:20:00,0.42,14912.0,Italy
492335,578108,23506,MINI PLAYING CARDS SPACEBOY,20,2011-11-23 09:20:00,0.42,14912.0,Italy
492336,578108,23583,LUNCH BAG PAISLEY PARK,10,2011-11-23 09:20:00,1.65,14912.0,Italy
492337,578108,23501,KEY RING BASEBALL BOOT UNION JACK,20,2011-11-23 09:20:00,1.25,14912.0,Italy
492338,578108,23358,HOT STUFF HOT WATER BOTTLE,12,2011-11-23 09:20:00,3.75,14912.0,Italy
492339,578108,23357,HOT WATER BOTTLE SEX BOMB,4,2011-11-23 09:20:00,4.95,14912.0,Italy
492340,578108,21169,YOU'RE CONFUSING ME METAL SIGN,12,2011-11-23 09:20:00,1.69,14912.0,Italy
492341,578108,22197,POPCORN HOLDER,100,2011-11-23 09:20:00,0.72,14912.0,Italy
492342,578108,51014L,"FEATHER PEN,LIGHT PINK",72,2011-11-23 09:20:00,0.39,14912.0,Italy
492343,578108,51014C,"FEATHER PEN,COAL BLACK",96,2011-11-23 09:20:00,0.39,14912.0,Italy
492344,578108,51014A,"FEATHER PEN,HOT PINK",144,2011-11-23 09:20:00,0.39,14912.0,Italy
492345,578108,22690,DOORMAT HOME SWEET HOME BLUE,4,2011-11-23 09:20:00,8.25,14912.0,Italy
529686,580746,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-12-06 09:35:00,2.95,12584.0,Italy
529687,580746,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-12-06 09:35:00,2.95,12584.0,Italy
529688,580746,22847,BREAD BIN DINER STYLE IVORY,1,2011-12-06 09:35:00,16.95,12584.0,Italy
529689,580746,22846,BREAD BIN DINER STYLE RED,1,2011-12-06 09:35:00,16.95,12584.0,Italy
529690,580746,22667,RECIPE BOX RETROSPOT,6,2011-12-06 09:35:00,2.95,12584.0,Italy
529691,580746,48138,DOORMAT UNION FLAG,2,2011-12-06 09:35:00,8.25,12584.0,Italy
529692,580746,22627,MINT KITCHEN SCALES,2,2011-12-06 09:35:00,8.5,12584.0,Italy
529693,580746,22720,SET OF 3 CAKE TINS PANTRY DESIGN,9,2011-12-06 09:35:00,4.95,12584.0,Italy
